word,cnt_word
deepening,1
deeper,5
deepest,25
deeply,17
deepstate,1
deepstater,1
deer,1
deere,1
deerfield,1
def,1
defa,1
deface,6
defaced,1
defacing,2
defamation,1
defamatory,1
defame,3
defamed,1
defaming,2
default,4
defe,1
defeat,60
defeated,19
defeating,6
defeatist,1
defeats,1
defeatthemob,1
defecting,1
defections,2
defective,5
defede,1
defend,113
defenda,1
defended,9
defender,2
defenders,2
defending,25
defendingtheusa,1
defends,21
defendthesecond,1
defense,115
defenseless,1
defenses,2
defensive,4
deference,1
deferral,2
deferred,1
defiance,2
defiant,2
deficiencies,4
deficient,1
deficit,21
deficits,10
defied,1
defies,2
define,4
defined,4
defining,1
definitely,16
definition,8
definitively,2
deflated,1
deflect,2
defraud,5
defrauded,4
defrauding,1
deftly,1
defunct,1
defund,38
defunded,4
defunding,11
defunds,2
defy,4
defying,5
degenerate,5
degraded,1
degree,4
degrees,5
dehidmwgul,1
dekalb,1
dekek,1
del,3
delaware,14
delawaredot,1
delay,44
delayed,15
delaying,5
delays,12
delegate,6
delegated,1
delegates,28
delegation,18
delegations,3
delete,4
deleted,46
deletes,2
deleting,3
deletion,3
deliberate,3
deliberately,7
deliberations,1
delighted,5
delinquent,5
delive,1
deliver,77
deliverance,1
delivered,53
deliveries,4
delivering,48
delivers,59
delivery,11
delphi,3
dels,1
delta,7
deluded,1
delusion,12
delusional,1
dem,114
demagogue,1
deman,1
demand,60
demanded,12
demanding,23
demands,21
demconv,1
demconvention,3
demdebate,13
demdebates,2
deme,1
demean,21
demeaned,2
demeaning,8
demeanor,1
demented,5
dementia,1
demings,1
demise,1
demo,5
democ,5
democr,4
democra,5
democracy,42
democrat,573
democratic,79
democratically,1
democraticdebate,4
democrats,1805
democratshateamerica,1
democratshttps,1
democratshutdown,1
democrsts,1
demolished,1
demolition,3
demonize,1
demonizing,1
demonstra,1
demonstrably,1
demonstrate,3
demonstrated,3
demonstrates,2
demonstrating,3
demonstration,2
demonstrations,3
demonstrator,1
demonstrators,2
demoralized,1
demosalso,1
demoted,2
dems,649
demsinphilly,1
den,1
deneen,1
deneenborelli,3
denial,4
denials,1
denied,20
deniers,1
denies,11
denigrate,2
denigrating,1
denmark,8
dennard,1
denny,2
denounce,6
denounces,2
denouncing,1
denuclearization,18
denuclearize,4
denunciation,1
denver,14
denver4va,2
denverpolice,1
denverriggleman,1
deny,17
denying,11
denzelwashington,1
deohapcv4j,1
deoxv6os3b,1
dep,1
depart,3
departed,9
departing,34
departme,1
department,129
departments,16
departs,2
departure,1
depend,1
dependability,1
dependable,1
dependency,2
dependent,2
depending,5
depends,3
depict,2
depicted,2
depiction,1
depl,1
deplete,2
depleted,12
depleting,2
depletion,1
deplorable,2
deplorablecbtp,1
deplorablein,1
deplorables,11
deploy,6
deployed,7
deploying,1
deployment,1
deployments,1
depnjdleof,1
depo,2
deport,4
deportation,4
deportations,3
deported,9
deporting,2
depose,2
deposing,1
deposit,1
deposited,1
deposition,3
depositions,2
depot,5
depraved,3
depravity,2
depreci,1
depreciating,1
depreciation,2
depres,1
depress,1
depressed,2
depressing,1
depression,20
deprimary,1
deprived,1
depriving,2
depsechargan,1
dept,28
depth,6
depths,2
deptofdefense,13
deptvetaffairs,8
deput,1
deputies,4
deputy,19
derail,1
derailment,1
deranged,17
derangement,12
derby,5
derco,1
derecho,3
dereg,1
deregulate,1
deregulated,1
deregulation,4
deregulatory,1
derekbrownutah,1
derelict,1
dereliction,1
derogatory,2
deronrossi,1
deroy,2
derp,1
derrick,1
derrickvanorden,1
derry,1
dershowitz,19
des,7
desalojar,1
desantis,15
descend,2
descendants,1
descended,1
described,2
describes,2
describing,7
description,4
desde,1
desecrated,1
desecration,2
deserted,2
deserting,1
deserv,1
deserve,49
deserved,12
deserves,27
deserving,3
design,3
designate,1
designated,5
designates,2
designating,8
designation,1
designations,2
designed,13
designers,1
designs,1
desire,7
desired,2
desires,1
desist,1
desjarlais,1
desk,21
despair,7
desperate,45
desperately,66
desperation,2
despicable,9
despise,1
despised,1
despises,1
despite,223
destabilize,4
destabilizing,1
destination,1
destinations,1
destined,4
destinies,1
destiny,10
destr,1
destroy,131
destroyed,57
destroyers,1
destroying,30
destroys,13
destruct,1
destruction,34
destructive,13
desuj4qm41,2
detailed,6
detailing,1
details,28
detain,4
detained,8
detainee,1
detainees,2
detainment,1
detangment,1
deteconomicclub,1
detect,3
detection,1
detective,1
detention,9
detentions,1
deter,1
deteriorating,1
determination,13
determinative,2
determine,16
determined,21
determines,1
determining,1
deterred,1
deterrence,1
deterrent,7
dethrone,1
detractors,1
detriment,4
detrimental,1
detroit,26
detroitnews,1
deutsch,1
deutsche,1
deutschebank,1
devaluation,6
devaluations,1
devalue,4
devalued,3
devaluing,2
devastate,1
devastated,22
devastating,29
devastatingly,1
devastation,10
devel,1
develop,17
developed,14
developer,3
developers,3
developing,19
development,35
developments,8
deven,1
devfro5uy7,1
devi,1
device,1
devices,5
devils,1
devin,11
devine,1
devinnunes,47
devious,1
devised,2
devoid,1
devon,1
devote,6
devoted,7
devotes,1
devoting,1
devotion,13
dewey,2
dewine,1
dez5b3tev5,1
dfcokb7ex8,1
dfdvyqrn1v,1
dfev02twir,1
dfgni0vis5,1
dfjge9s7fo,1
dfl9i722nr,1
dfovdqu2qp,1
dfqfamyxqc,1
dfqjypd3w2,1
dft3srpuy5,1
dfutxoeran,1
dfvnzjg2eh,1
dfwa7frsgq,1
dfxzgrhs5v,1
dfy1v38ehd,1
dfzsbicixc,1
dfzttmonyc,1
dgasyhqjvj,1
dgedlpizk1,1
dgegvpwm9p,1
dggdttmrhy,1
dgiyktsc9o,1
dgmxqyum7s,1
dgmxyxgkv5,1
dgpurser,2
dgqky0jiho,1
dgw5yk2isi1,1
dgx92zxsbo,1
dhandg8ubd,1
dharmabum77,1
dharshbargertn1,1
dhcgpweome,2
dheob0ylfz,1
dhihuboqqy,1
dhjxi7dkyu,1
dhlsfnki7l,1
dhlzlbyg2n,1
dhmrum5j5a,1
dhs,14
dhs_wolf,9
dhsgov,30
dhsmcaleenan,1
dhsw6y6y3m,1
di,9
di7e78hr6n,1
diabetes,1
diagnos,1
diagnosis,1
diagnostic,1
dial,1
dialing,1
dialogue,11
diamond,5
diamondandsilk,24
diamonds,2
diana,2
diane,3
dianeharkey,1
dianne,5
dianneg,1
diary,1
diblasio,1
dibs,1
dicey,2
dick,7
dickerson,1
dicks,1
dicky,2
dicristo13,1
dictate,1
dictates,2
dictator,2
dictatorship,2
did,734
didaahilfk,1
didn,425
didyouknow,1
die,32
died,59
diego,17
diehard,1
dieing,1
dies,3
diet,2
dietary,1
diff,2
diffe,2
differe,1
difference,48
differences,3
different,94
differently,6
differing,1
difficult,42
difficulties,2
difficulty,4
dig,6
digenova,9
diggf8v3hl,1
digging,3
digit,2
digital,8
dignified,1
dignity,10
dignitytrump,1
digs,2
diivided,1
dik3iyrygc,1
dikmsntlc2,1
dilanian,1
dilapidated,1
dile,1
dilemma,2
diligently,1
dilloncjtf,1
dilute,1
diluted,1
dim,1
dime,1
dimensional,1
dimensionns,1
dimensions,1
diminish,3
dimlib,1
dimms,1
dimon,3
dina,1
diner,1
diners,1
dinesh,4
dineshdsouza,18
dingell,6
dining,2
dinner,33
dioxide,1
dip,1
dipdauvorb,1
diplomacy,4
diplomat,1
diplomatic,5
diplomatically,2
diplomats,2
dipping,1
dir,5
dire,2
direct,32
directed,14
directing,6
direction,28
directionally,1
directions,10
directive,2
directly,27
director,111
directors,4
dirt,18
dirtiest,2
dirty,61
dis,3
disabilities,1
disability,2
disabled,6
disadvantage,8
disadvantaged,1
disagree,9
disagreed,4
disagreement,3
disagrees,1
disappear,7
disappeared,15
disappoint,6
disappointed,22
disappointing,2
disappointment,3
disapproval,4
disapprove,1
disapproves,1
disarm,2
disarray,4
disaster,200
disasters,7
disastrous,29
disavow,1
disavowed,1
disba,1
disband,2
disbarred,1
disbursed,1
disc,1
discgrace,1
disciples,1
disciplinary,3
discipline,1
disciplined,1
disclaimer,2
disclose,8
disclosed,3
disclosetv,1
disclosure,13
disclosures,2
disconnected,1
discord,3
discou,1
discount,1
discourse,1
discovered,10
discoveries,1
discovering,2
discovers,4
discovery,4
discredit,6
discredited,42
discreet,1
discrepancies,3
discrepancy,2
discretio,1
discretion,4
discribing,1
discriminate,1
discriminating,1
discrimination,4
discriminatory,2
discused,1
discuss,83
discussed,49
discusses,11
discussing,35
discussion,18
discussions,19
disdain,3
dise,1
diseas,1
disease,7
diseases,3
disembark,2
disenfranchise,2
disenfranchised,3
disfunction,1
disfunctional,1
disgrace,94
disgraced,27
disgraceful,68
disgruntled,8
disguis,1
disgust,3
disgusted,9
disgusting,56
dish,2
disheartening,1
dishonest,167
dishonesty,22
dishonor,2
dishonorable,1
dishonoring,1
disillusioned,1
disinfectants,1
disinform,1
disinformation,21
disingenuous,2
disintegrate,1
disinvestment,1
dislike,3
dislikes,1
disloyal,5
disloyalty,2
dismal,1
dismantle,9
dismantled,3
dismantles,1
dismantling,3
dismembering,1
dismiss,12
dismissal,2
dismissed,7
dismissing,5
disney,2
disorder,2
disosdqbuu,1
disparage,13
disparaged,3
disparaging,2
disparagingly,1
disparity,1
dispatch,1
dispatched,2
dispatches,2
dispel,2
display,21
displayed,3
displaying,2
displays,1
disposable,1
disposable13,4
disposal,5
dispose,1
disposed,4
disposi,1
disposing,2
disproportionate,3
disproportionately,1
disproven,3
dispute,11
disputed,5
disputes,3
disqualified,2
disqualify,1
disqualifying,3
disregard,3
disregarded,1
disregarding,1
disrepair,1
disreputable,1
disrespect,21
disrespected,11
disrespectful,4
disrespectfully,1
disrespecting,9
disrespects,3
disrupt,2
disrupted,2
disrupter,2
disrupting,1
disruption,7
disruptions,1
disruptive,1
disruptors,1
disrupts,1
dissect,2
dissected,1
disseminating,1
dissension,2
dissent,4
disservice,3
dissipated,1
dissipates,1
dissolve,1
dist,1
distan,1
distance,10
distanced,1
distanci,1
distancing,20
distant,6
distasteful,1
distillers,1
distillery,1
distinct,1
distinction,9
distinguish,1
distinguished,10
distlerjoyce,1
distort,5
distorted,8
distorting,2
distortion,1
distortions,3
distra,1
distract,11
distracted,2
distraction,3
distractions,2
distrbution,1
distressed,1
distri,1
distribut,1
distribute,4
distributed,3
distributing,2
distribution,10
distributors,2
district,81
districts,16
distroys,1
distrust,3
disturb,1
disturbance,1
disturbances,1
disturbed,3
disturbing,6
disunity,1
ditch,1
ditched,1
dither,1
ditka,2
ditto,1
dittopost,1
ditzy,1
dive,2
diverse,4
diversionary,2
diversity,3
divert,1
diverted,3
divestment,1
divide,6
divided,17
dividends,1
dividing,4
divine,1
division,13
divisive,5
divorced,4
diwali,4
dixenj5l0j,1
dixwqhuygj,1
diya,2
diye3viicw,1
dj2stc2mhf,1
dj3jlwqu7i,1
dj4k4000,1
dj7jjukkz7,1
djaycameron,1
djd_thunder,1
djkdazt3wv,1
djkzirk5nl,1
djl71jwk0g,1
djlyoma7kb,1
djlzodttxc,1
djlzvlq6tj,1
djnioejwqt,1
djohnsonpga,4
djsz8ebxub,1
djt,14
djtrumpsbutt,1
djttlkvnzo,1
djtweb,1
djw11223,1
dkavalfgaj,1
dkbtp1qjh3,1
dkexrvofjt,1
dkho5khwwf,1
dknk,1
dkq2tieiss,1
dksmf8htr7,2
dkuyzlrtz3,1
dkxiv5ku3b,1
dkxsefcl7h,1
dky3upeyak,1
dkyvbpbpp7,1
dkyxlknuky,1
dl38a1quaz,1
dl3oan4fm7,1
dl5ahncwzb,1
dl7vdmqsly,1
dl8hdpzhoi,1
dlg,1
dlgfnicxn2,1
dlgxovejvq,1
dllof476v7,1
dloesch,4
dm13mhduhl,1
dmartosko,3
dmatncunp3,1
dmd,1
dmflsibtu1,1
dmharvey89,1
dmhl7xieqv,1
dmijm5qhxz,1
dmjxcs0ttk,1
dmp4vs5hv2,1
dmpyb3p4wy,1
dmq4htsps9,1
dmso0xmeyl,1
dmst4qhdmp,1
dmyectnk0a,1
dmz,3
dn2p40kjlw,1
dn39r1imla,1
dn4ddohptu,2
dn8xfwbr2w,1
dn9gcseimv,1
dna,2
dnc,107
dncleak,1
dnd5jlkdfb,1
dnetdmendv,1
dnf8g4vuqy,1
dnfxkc8uug,2
dnglax,1
dngy08wtbp,1
dni,12
dni_ratcliffe,7
dnjzfrsl9y,1
dnkin6upwo,1
dnmiller2000,1
dnnyxgjm4i,1
dntrroa92x,1
dnvolz,1
dnvu,1
dnzrzikxhd,1
do3nr8nuji,1
doa,1
doable,1
doahm18iuk,1
dobb,1
dobbs,12
doc,5
docabraham,2
dock,1
docking,1
docks,1
docs,17
doctor,23
doctor_s_freud,1
doctored,3
doctors,29
doctrine,6
docum,1
document,15
documentary,3
documentation,2
documented,8
documents,75
docvfm8eqi,2
dod,4
dodd,2
dodge,3
dodged,2
dodgers,2
dodges,1
dodging,1
doe,1
doemocrat,1
doers,1
does,275
doesn,356
doesnt,1
dog,25
dogged,1
doggedly,1
dogoodmore,1
dogs,6
doi,1
doiht3qofo,1
doing,808
doings,2
doj,105
dokey,1
doks_art,1
dole,7
dollar,81
dollars,335
dolloff,1
dom,1
domain,9
domenech,1
domestic,15
domestically,1
dominance,7
dominant,5
dominate,2
dominated,7
dominates,2
dominating,6
domination,3
dominican,1
dominion,37
dominionvotingsystems,1
don,931
don_vito_08,2
dona,2
donahue,1
donal,2
donald,349
donaldjtrump,2
donaldjtrump45,1
donaldjtrumpjr,156
donaldtrump,27
donate,16
donated,7
donates,2
donating,6
donation,10
donations,13
doned,1
donell27743094,1
donjbacon,1
donlemon,4
donna,14
donnabraziie,1
donnabrazile,7
donnashalala,1
donnawr8,4
donned,1
donnell,4
donnelly,3
donnieboysmith,1
donny,4
donnydeutsch,1
donoghue,1
donohue,1
donor,3
donors,19
donotcertify,1
donothingdemocrats,2
donothingdems,1
donovan,3
dont,1
donyoungak,1
doocy,1
doom,2
doomed,7
doonbeg,2
door,16
doors,19
doorsteps,1
dope,9
dopey,10
doral,15
doranimated,3
dorfnax2ez,1
doria,1
dorian,53
dorn,5
dornsife,1
dorothy,1
dorton,1
dos,1
dose,4
dosed,1
doses,3
dossier,121
dota1z9gtz,1
dou1mk1lwu,1
doub,3
double,36
doubled,6
doubles,3
doubling,9
doubt,52
doubter,1
doubts,5
doug,30
dougburgum,1
dougducey,12
dougfordakota,1
dougjones,4
douglas,5
douglass,1
dougmastriano,1
dougmillsnyt,13
dougwead,1
dov,2
dover,3
dovish,1
dow,44
dow23k,2
dow24k,1
dowd,6
dowhatwesaid,1
downing,1
download,2
downloaded,2
downloading,1
downplay,2
downplayed,1
downright,1
downs,2
downtown,3
downturn,2
downward,6
dox6vgeczd,1
dozen,10
dozens,14
dp6faknavo,1
dpbillnxfy,1
dpe6hdzlat,1
dphilbs,2
dpidejxzjw,1
dpparadis123,1
dpreplqxg0,1
dprk,1
dps,1
dqbufgjc1i,1
dqe8qhpdaz,1
dqexgcykhd,1
dqhihobmls,1
dqi3cydckp,1
dqppomf8bk,1
dqu0ztrxnu,1
dqvqz6b1wd,1
dr,81
dr6ezs3q8l,1
draft,1
drafted,2
drafting,1
drag,6
dragged,1
draghi,2
dragon,4
drags,1
drain,47
drained,1
draining,11
draintheswam,1
draintheswamp,79
draintheswamphttps,4
draintheswampwatch,1
drake,1
drama,5
dramas,1
dramatic,7
dramatically,13
drastic,1
drastically,2
draw,2
drawandstrike,1
drawing,13
drawn,4
draws,2
drbfdum7ja,1
drci7uswrb,1
drdavidsamadi,1
drdi4mdcdv,1
dre,1
dream,58
dreamed,1
dreamers,1
dreaming,1
dreams,18
dreamt,1
dreeqxjmnu,1
dreh1rw3sz,1
drehle,1
drenched,1
drerinkatestair,1
dress,2
dressed,3
dresses,1
drew,23
drewberquist,1
drewbh7zvd,1
drewchudson,1
drewholden360,2
drgoodspine,1
drgregmurphy1,1
drhi6uej14,1
drifted,1
drill,2
drilling,3
drills,2
drinking,1
drip,1
driv,1
drive,28
driven,10
driver,6
drivers,6
drives,3
driving,26
drjamescabot,2
drjillstein,1
drjoedobrowski,2
drkarlynb,2
drlatenightnews,1
drmarcsiegel,1
drmhqq6cl3,1
drmoore,1
dro,1
drone,11
droned,1
drones,2
droneship,1
drooling,3
drop,46
dropout,1
dropouts,1
dropped,51
dropper,1
dropping,18
drops,8
drosgw9bbl,1
drought,2
drove,5
droves,4
drowning,1
drpaulgosar,6
drqi4aaxdl,1
drqicdeffy,1
drr2s6vtrc,1
drra2aqayj,1
drsimonegold,1
drtedros,1
drtsid71i4,1
drudge,18
drudge_report,26
drudge_report_,1
drudgefeed,1
drug,168
drugged,2
drugs,110
drum,4
drumbeat,2
drumstick,1
drunk,5
drunken,1
drva65x9ri,1
drvhpmcuax,1
dry,9
drznhcsh7o,1
ds,2
ds6tzlgjpa,1
ds95osgo8f,1
ds9msulwxa,1
dsa2v9x3ol,1
dsaupsptbz,1
dscc,1
dsdzmgssiq,1
dsf2020,1
dsj82farcq,1
dsjartyvkt,1
dsmzwodpwr,1
dspd85hntg,1
dt,5
dt42wogfxm,1
dt9wkyagek,1
dtaxjyenlr,1
dtc24vzngx,1
dtcahill,1
dtd0dzxlry,1
dte12cgfxs,1
dtgzlvlsgv,1
dtjm3j2bpr,1
dtkubkibqn,1
dtmag,2
dtmu8owmwb,1
dtnmszox69,1
dts,2
dttuvc59nj,1
dtu276oblf,1
dtvaneps,1
dtwq56utvz,1
dtxwvjx6qk,2
dtzimd1x3d,1
du,4
du665icd5h,1
du7bro3qis,1
dualtech,1
duaneinskeep,1
dubilujane,1
dubiou,1
dubious,1
dubjypmqj2,1
dubkesam,1
dubuque,3
dubvee55,1
ducey,11
duchenne,1
duchess,5
duck,4
duckdynasty,1
ducking,2
duda,6
dude,2
dudes,1
duerk,1
dues,10
duffy,4
duffy4wisconsin,1
dug,2
dugan,1
dugch0vjh6,1
duh,1
duites,1
duke,8
dukeofbc,1
dukjlvtwb8,1
dull,2
duluth,6
duly,9
dumb,53
dumber,4
dumbest,21
dumbfounded,1
dumlbskvey,1
dummies,2
dummy,13
dump,12
dumped,13
dumpfoxnews,1
dumping,7
dumps,6
dumpster,1
dunford,1
dungeon,1
dunk,1
dunking,1
dunn,1
dunncampaign,1
dunnos,1
duped,6
duplicat,1
duplicate,1
duplication,1
dupont,3
dupont_news,1
durbin,5
durham,15
dust,2
dustin,7
dusty,2
dustyjohnson,1
dutch,1
dutchess,1
duties,5
dutxclyzw9,2
duty,43
duty2warn,1
duue7n9d5p,1
duwqyp00kn,1
duzh6amjjs,1
dv1bkmwhem,1
dv2txsp3ro,1
dvd,1
dvdymq1cbu,1
dvdyvbgikz,1
dve6z7sshw,2
dvgrxzolzp,1
dvh1mnzcfk,1
dvkdsbep6t,1
dvp8p7uenu,1
dvr,1
dvzq0upjhi,2
dw0zkytyft,1
dw4zuqxurt,1
dw7hda0wek,1
dwarfed,1
dwb93qbkjb,1
dwdonyajlw,1
dwight,4
dwindling,3
dwk7xzqjtj,1
dwl6szqflz,1
dwqr11geng,1
dws,1
dwssoectzn,1
dwstweets,1
dwvb57mgmz,2
dwvhkokadq,1
dwxy6mi3mf,1
dwyane,2
dwzmwd0u5e,1
dx,1
dx3c7jne4o,2
dxan955a2s,1
dxbp7srsqy,2
dxbttmp010,1
dxjhusgifx,1
dxr6rpyi6m,1
dxrdhy,1
dxumdloycj,1
dy9uwhkwhl,1
dydu0x7tih,1
dye,1
dyhpqybwpk,1
dying,32
dyk0dsxkg5,1
dynamic,4
dynamics,2
dynasty,6
dynxc1hdtw,1
dynxdbgwif,1
dyo,1
dysfunctional,2
dystopia,1
dystrophy,1
dyuttqkaca,1
dyxkh3gj0r,1
dz56texpwf,1
dzb4mdbkpi,1
dzcu5kf6mm,1
dzcu5knvnm,1
dzeq5a6pi1,1
dzhokhar,1
dznmuavbo2,1
dzpkjmghj1,1
dzpnte42vi,1
dzqeh2f7cf,1
dzujps78nb,1
dzyprj5rra,1
día,2
e08ngbcw3d,1
e0bup1k83z,1
e0hb2rlb1x,1
e0hx1zekx8,1
e0ihpancn7,1
e0jljjotgx,1
e0nwwjp8ph,1
e0sul4gfbm,1
e0wbx1gjh2,1
e15,2
e1697tcyai,1
e1azveypli,1
e1gziqc7ep,1
e1nvdpsfnr,1
e1q36nkt8g,1
e2gcpaddd1,1
e2rvnxferp,1
e2v05jpmlx,1
e36ym4qcex,1
e3kqfbr2k8,1
e3tlnlzu7p,1
e3tp4ta6qf,1
e3wbhswdx7,1
e3xvdugzqa,1
e4bitgstpt,1
e4egiynshp,1
e4rbchy3zm,1
e5bdtiwlur,1
e5ulrubqla,1
e6dzshyfmv,2
e6hyumwzwq,1
e6tysnmwo8,1
e6uajrm8zp,1
e6ztvjsqza,1
e7f1fe9p2q,1
e7giu2jeg1,1
e7zcove98f,1
e8,1
e8fy0zukqb,2
e8pthtjcyq,1
e8saxijrxj,1
e98nxrpllj,1
e9g6h4tihv,1
e9nqjrev7h,1
ea,1
ea3ldu5ffg,1
eagerly,1
eagle,1
eaglecounty,1
eagles,2
eamonjavers,1
eaparqyn2h,1
earlier,54
earliest,7
early,187
earlyvote,2
earlyvoting,2
earn,1
earned,15
earners,1
earnest,2
earnhardt,1
earnhistory,1
earning,2
earnings,9
earns,1
ears,4
earth,45
earthquake,3
earthquakes,2
ease,9
easier,32
easily,96
easing,11
east,97
easter,23
eastern,81
easterners,1
eastland,1
eastman,3
eastport,1
eastwood,1
easy,105
eat,2
eaten,5
eaters,2
eathorne,1
eating,12
eau,1
eauclaire,1
eazlixtaiz,1
eazymf_e,1
eb2ewyarup,1
eb6jr4nbj3,1
eb6xumlbfw,1
ebc1jfguys,1
ebgus7glsu,1
ebkiyklcsl,1
ebofusjh1u,1
ebola,3
ebrard,1
ebrufe2zeq,1
ebtspqznvv,2
ebuzmfrvic,1
ebvrig52ne,1
ebvv0nxxrt,1
ebwkvm2xwv,1
ebwljw4e2x,1
ebx76i3wfd,1
ec,2
ec3xjy2chx,1
ec6bt2e56n,1
ecb,1
ecbchfll0p,1
eccsgaizwu,1
ecf5p4hjfz,1
ecgi,1
ecgosjp5uc,1
eche,1
echoed,1
echoes,1
ecl2phhzyl,1
eclecm3nmw,1
eclecmkylwtomorrow,1
eclipsed,1
eclj,1
eco,1
econ,1
econclubny,1
econo,2
econom,6
economi,1
economic,226
economically,11
economicgrowth,1
economicnormalization,1
economicrecovery,1
economics,6
economies,7
economist,8
economists,2
economy,532
economymanufacturing,1
economía,1
ecrmgkxmqf,1
ecrxd2qwww,1
ecs9xyxaxl,1
ecuador,2
ecxtzvnzeg,1
ecz4k3sowh,1
ed,58
ed5t5eene5,1
ed9vxbbmbb,1
ed_klein,1
eddie,19
eddiefarnsworth,1
eddiegallagher,1
eddierispone,25
eddiezipperer,1
edf8ltinmh,1
edgar,1
edge,9
edged,1
edges,2
edgoeas,1
edhenry,7
edhenrynews,1
edison_electric,1
edit,1
edited,3
editing,3
edition,9
editor,15
editorial,32
editorials,1
editors,2
edits,1
edjugpzh0i,1
edkr6jyysx,1
edlyaeyew6,1
edoqlgltvg,1
edrollins,7
eds,1
edt,17
edubjdysi,1
educa,1
educación,1
educate,1
educated,5
educating,1
education,30
educational,5
educators,5
edward,1
edwardlawrence,2
edwards,21
edwgillespie,4
edwin,2
edwinro47796972,1
ee,1
ee5n0z,1
ee7c6xkdkt,1
eea41kn6fx,1
eecj1ggghs,1
eection,1
eecwhc4l68,1
eedn760ogh,1
eegiwch0wd,1
eehfwkg8xm,1
eek6pdsrnv,1
eemsu6upay,1
eeqb8pdrue,1
eericmyers,1
ef,1
ef8yeivgcx,1
ef9o5kogrg,1
ef9xrwmcia,1
efaolmzvuw,2
eff,2
eff54tmett,1
effec,1
effect,25
effected,1
effecting,1
effective,42
effectively,8
effectiveness,1
effects,5
efficacy,1
efficiency,1
efficient,5
efficiently,5
effor,2
effort,67
efforts,72
efjjvre29g,1
efm8sov8pk,1
efolfrlaal,1
efot9qlgdj,1
efp,1
efwurejgcd,1
efxmjgsg1k,1
efxxznqcus,1
efycyjtojz,1
eg02fdlkba,1
eg0rm2nbax,1
egbdy9hgo4,1
egcrtxtsgu,1
egg,6
egioedfqx9,1
ego,1
egotistical,1
egregious,8
egubqpnlyh,1
egxug5s4hj,1
egypt,14
egysaz6am1,1
egyshw7bok,1
eh2avwkqni,1
eh4xn6s9im,1
eh6x1nbnqg,1
eh9nrhfm0z,1
ehgxke79pj,1
ehhy0ybx9o,1
ehisqmfvsz,1
ehl702civ5,1
ehmsl,1
ehps7ien1u,1
ehqanqxisy,1
ehqhglkdcn,1
ehqzslbbjg,1
ehra9yusaw,1
ehrilkqdwd,1
ehrp4bijeb,1
ehsubdi8xm,1
ehtgiepfsm,1
ehvwgjkrry,1
ehx3z5cmxb,1
ehxzkr2pzx,1
ehy8cnauqp,1
ei1dd4akc9,1
eibcld77tv,1
eibjdmox5r,1
eidl,1
eiffel,1
eighty,1
eikfo2umly,1
eikxroyau7,1
eileen_ironic,1
eilupsexjw,1
einnhceu7x,1
einstein,1
eisenhower,7
eix7sspo2zphoenix,1
eiyyfftnps,1
ej0lmmk3yu,1
ej4rez,1
ejdj0ztbt2,1
ejhrhbjobv,1
ejim8fgan2,1
ejmmqn1q7u,1
ejmzelycru,1
ejxevz3a1r,1
ek4vgj0p0s,1
ek7swfwq1a,1
ek8cn3cgtr,1
ekbcjuupu7,1
ekcewrd0ro,1
ekfrktnvuy,1
ekgxnbg6wd,1
eknlc5mwnx,2
ektsxuw51r,1
ektzthflk6,1
eku5qmgjd4,1
ekwubvkf1h,1
ekwzgjtxyd,1
ekxsar9gph,1
el,46
el26rzbjpg,1
el9qob6bkq,1
elaine,2
elask8e0xs,1
elc2p01gzx,1
elder,1
elderly,6
eldest,1
eldon,2
ele,8
eleanornorton,1
elec,1
elect,64
electability,1
electable,1
electblakemoore,1
electe,2
elected,151
electi,1
electing,6
electio,1
election,1130
election2,1
election2020,4
election2020results,1
electionday,9
electiondonald,2
electionnight,3
elections,80
elections2020,2
electlahood,1
electoral,39
electorate,1
electors,4
electric,15
electrical,4
electricity,6
electrified,2
electronic,3
electronically,2
electronics,1
elegance,1
elegant,1
elegir,1
elelments,1
element,2
elementary,1
elements,8
elenochle,1
elephant,1
elephants,2
elevated,2
elevates,1
elevating,1
elevation,2
elevator,1
eleventh,1
elgs5vixkp,1
eli,2
elias,2
elie,1
eligibility,2
eligible,6
elijah,19
elijahschaffer,2
elilake,3
elimina,1
eliminate,25
eliminated,10
eliminates,1
eliminating,5
elimination,3
elisac006,1
elise,10
elisestefanik,25
elissa,2
elissavoccola,1
elite,14
elites,7
elizabeth,66
elizabethforma,3
elizlanders,1
elj7rofm2p,1
elk,1
elkhart,1
elko,2
ellduzvdzj,1
ellen,1
ellenespence,1
elliott,1
elliotte,1
ellipse,3
ellis,2
ellison,2
ellsxlld8a,1
elmendorf,1
elonmusk,6
elotc7do52,1
elpaso,2
els,4
elsolarverde,2
elton,3
eluneqrxzq,1
elusive,1
elvis,1
elvisfan1976,1
elxwfwk7kt,1
